transaction_id,customer_id,segment,sku,product_name,category,supplier,quantity,base_price,unit_price,total_amount,discount_pct,date,month,quarter,payment_terms,source
TXN-001510,CUST-0175,government_lab,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,124.12,100.16,10015.63,5.07,2025-06-12,6,Q2,NET60,real_market_simulation
TXN-001511,CUST-0004,academic_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,18,124.12,96.58,1738.5,18.09,2025-04-20,4,Q2,NET30,real_market_simulation
TXN-001512,CUST-0142,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,355.0,35500.17,2.46,2024-09-10,9,Q3,NET45,real_market_simulation
TXN-001513,CUST-0007,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,9,249.78,265.34,2388.02,15.02,2024-09-22,9,Q3,NET30,real_market_simulation
TXN-001514,CUST-0157,government_lab,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,46,187.18,159.73,7347.61,10.17,2025-04-25,4,Q2,NET60,real_market_simulation
TXN-001515,CUST-0200,contract_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,124.12,122.94,12293.79,5.67,2024-11-11,11,Q4,NET30,real_market_simulation
TXN-001516,CUST-0048,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,12,187.18,202.15,2425.83,10.0,2025-03-25,3,Q1,NET30,real_market_simulation
TXN-001517,CUST-0148,pharma_enterprise,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,100,174.93,180.8,18080.25,6.04,2025-02-03,2,Q1,NET45,real_market_simulation
TXN-001518,CUST-0063,biotech_startup,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,Merck,66,228.49,245.99,16235.66,6.38,2025-01-12,1,Q1,NET15,real_market_simulation
TXN-001519,CUST-0101,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,Thermo Fisher,100,335.64,371.76,37176.11,3.69,2024-10-15,10,Q4,NET45,real_market_simulation
TXN-001520,CUST-0097,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,100,213.37,212.43,21243.19,5.18,2025-08-07,8,Q3,NET45,real_market_simulation
TXN-001521,CUST-0070,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,Sigma-Aldrich,100,198.69,227.53,22753.24,8.39,2024-09-27,9,Q3,NET15,real_market_simulation
TXN-001522,CUST-0147,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,150.1,15009.52,5.2,2025-03-20,3,Q1,NET45,real_market_simulation
TXN-001523,CUST-0004,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,6,282.58,233.79,1402.74,21.21,2024-08-25,8,Q3,NET30,real_market_simulation
TXN-001524,CUST-0007,academic_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,5,131.94,115.65,578.27,16.52,2024-11-18,11,Q4,NET30,real_market_simulation
TXN-001525,CUST-0043,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,69,54.3,43.82,3023.72,15.05,2025-07-04,7,Q3,NET30,real_market_simulation
TXN-001526,CUST-0042,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,Thermo Fisher,5,335.64,251.66,1258.28,16.69,2025-05-07,5,Q2,NET30,real_market_simulation
TXN-001527,CUST-0053,biotech_startup,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,39,300.61,247.09,9636.45,8.67,2024-12-22,12,Q4,NET15,real_market_simulation
TXN-001528,CUST-0082,biotech_startup,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,54,329.41,349.77,18887.62,7.67,2024-10-24,10,Q4,NET15,real_market_simulation
TXN-001529,CUST-0181,contract_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,51,213.37,171.44,8743.37,5.47,2025-06-09,6,Q2,NET30,real_market_simulation
TXN-001530,CUST-0121,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,241.1,261.8,26179.94,5.58,2024-10-03,10,Q4,NET45,real_market_simulation
TXN-001531,CUST-0011,academic_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,18,124.12,95.74,1723.35,14.29,2024-12-09,12,Q4,NET30,real_market_simulation
TXN-001532,CUST-0170,government_lab,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,100,300.61,301.96,30196.07,12.65,2025-01-24,1,Q1,NET60,real_market_simulation
TXN-001533,CUST-0191,contract_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,100,197.34,172.46,17246.33,16.77,2024-11-16,11,Q4,NET30,real_market_simulation
TXN-001534,CUST-0063,biotech_startup,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,63,291.16,286.16,18028.33,10.65,2025-02-11,2,Q1,NET15,real_market_simulation
TXN-001535,CUST-0045,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,17,187.86,133.38,2267.5,16.47,2025-06-11,6,Q2,NET30,real_market_simulation
TXN-001536,CUST-0178,government_lab,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,100,278.26,285.4,28540.43,14.53,2025-03-03,3,Q1,NET60,real_market_simulation
TXN-001537,CUST-0133,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,187.86,187.76,18776.24,4.81,2024-11-09,11,Q4,NET45,real_market_simulation
TXN-001538,CUST-0056,biotech_startup,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,47,197.34,197.84,9298.61,8.86,2025-02-12,2,Q1,NET15,real_market_simulation
TXN-001539,CUST-0091,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,100,300.61,341.77,34176.69,1.14,2024-10-15,10,Q4,NET45,real_market_simulation
TXN-001540,CUST-0104,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,282.58,337.66,33765.81,4.41,2024-09-17,9,Q3,NET45,real_market_simulation
TXN-001541,CUST-0199,contract_research,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,100,54.3,46.74,4674.33,9.39,2025-07-08,7,Q3,NET30,real_market_simulation
TXN-001542,CUST-0106,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,282.58,296.71,29670.9,0.0,2024-11-28,11,Q4,NET45,real_market_simulation
TXN-001543,CUST-0008,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,3,187.18,167.45,502.35,18.67,2025-02-04,2,Q1,NET30,real_market_simulation
TXN-001544,CUST-0101,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,100,187.18,160.47,16047.18,4.74,2024-12-04,12,Q4,NET45,real_market_simulation
TXN-001545,CUST-0132,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,282.58,256.88,25687.57,4.31,2025-07-06,7,Q3,NET45,real_market_simulation
TXN-001546,CUST-0050,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,Thermo Fisher,8,335.64,337.23,2697.86,16.27,2025-03-17,3,Q1,NET30,real_market_simulation
TXN-001547,CUST-0071,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,Sigma-Aldrich,25,198.69,216.57,5414.23,5.22,2025-01-05,1,Q1,NET15,real_market_simulation
TXN-001548,CUST-0195,contract_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,135.62,13561.94,10.62,2025-01-23,1,Q1,NET30,real_market_simulation
TXN-001549,CUST-0008,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,Merck,13,228.49,175.71,2284.18,19.05,2025-04-15,4,Q2,NET30,real_market_simulation
TXN-001550,CUST-0171,government_lab,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,89,300.61,307.84,27398.19,10.95,2024-10-17,10,Q4,NET60,real_market_simulation
TXN-001551,CUST-0044,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,51,54.3,39.26,2002.13,14.94,2025-06-08,6,Q2,NET30,real_market_simulation
TXN-001552,CUST-0033,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,8,282.58,202.9,1623.16,20.22,2025-05-08,5,Q2,NET30,real_market_simulation
TXN-001553,CUST-0154,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,113.42,11342.44,4.48,2025-05-29,5,Q2,NET45,real_market_simulation
TXN-001554,CUST-0009,academic_research,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,8,329.41,256.04,2048.3,18.18,2025-04-09,4,Q2,NET30,real_market_simulation
TXN-001555,CUST-0111,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,147.81,14780.93,2.58,2024-10-07,10,Q4,NET45,real_market_simulation
TXN-001556,CUST-0080,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,40,213.37,242.21,9688.23,5.4,2025-03-23,3,Q1,NET15,real_market_simulation
TXN-001557,CUST-0146,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,241.1,267.79,26778.94,3.42,2024-10-12,10,Q4,NET45,real_market_simulation
TXN-001558,CUST-0131,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,124.12,104.97,10497.48,6.03,2025-05-05,5,Q2,NET45,real_market_simulation
TXN-001559,CUST-0081,biotech_startup,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,54,329.41,261.32,14111.49,11.85,2024-12-16,12,Q4,NET15,real_market_simulation
TXN-001560,CUST-0193,contract_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,290.34,29034.06,5.03,2024-11-30,11,Q4,NET30,real_market_simulation
TXN-001561,CUST-0164,government_lab,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,72,241.1,193.86,13957.66,10.66,2024-12-15,12,Q4,NET60,real_market_simulation
TXN-001562,CUST-0086,biotech_startup,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,Sigma-Aldrich,68,133.98,117.35,7979.61,7.8,2025-04-22,4,Q2,NET15,real_market_simulation
TXN-001563,CUST-0088,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,282.58,252.0,25200.0,6.13,2025-04-04,4,Q2,NET45,real_market_simulation
TXN-001564,CUST-0165,government_lab,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,89,131.94,121.29,10794.44,12.45,2024-11-19,11,Q4,NET60,real_market_simulation
TXN-001565,CUST-0054,biotech_startup,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,41,197.34,158.55,6500.39,10.73,2024-12-25,12,Q4,NET15,real_market_simulation
TXN-001566,CUST-0197,contract_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,100,195.95,204.96,20495.82,4.91,2025-02-04,2,Q1,NET30,real_market_simulation
TXN-001567,CUST-0151,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,100,213.37,219.59,21959.2,6.44,2025-02-18,2,Q1,NET45,real_market_simulation
TXN-001568,CUST-0025,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,11,195.95,195.26,2147.81,13.35,2024-10-17,10,Q4,NET30,real_market_simulation
TXN-001569,CUST-0119,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,241.1,207.65,20764.56,9.34,2025-04-15,4,Q2,NET45,real_market_simulation
TXN-001570,CUST-0090,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,Merck,100,228.49,267.03,26702.85,6.51,2024-09-02,9,Q3,NET45,real_market_simulation
TXN-001571,CUST-0083,biotech_startup,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,100,174.93,175.8,17579.67,4.29,2024-11-03,11,Q4,NET15,real_market_simulation
TXN-001572,CUST-0082,biotech_startup,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,39,241.1,196.61,7667.6,9.39,2024-12-14,12,Q4,NET15,real_market_simulation
TXN-001573,CUST-0073,biotech_startup,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,29,187.18,164.2,4761.86,7.66,2025-07-11,7,Q3,NET15,real_market_simulation
TXN-001574,CUST-0024,academic_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,Sigma-Aldrich,10,198.69,201.23,2012.28,15.6,2025-03-14,3,Q1,NET30,real_market_simulation
TXN-001575,CUST-0134,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,151.8,15180.48,4.12,2025-03-16,3,Q1,NET45,real_market_simulation
TXN-001576,CUST-0019,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,35,54.3,43.32,1516.05,16.03,2025-04-21,4,Q2,NET30,real_market_simulation
TXN-001577,CUST-0074,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,34,187.86,159.01,5406.44,10.9,2025-04-01,4,Q2,NET15,real_market_simulation
TXN-001578,CUST-0124,pharma_enterprise,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,100,195.95,198.4,19839.69,3.57,2024-11-07,11,Q4,NET45,real_market_simulation
TXN-001579,CUST-0191,contract_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,100,174.93,199.82,19982.04,4.81,2025-03-30,3,Q1,NET30,real_market_simulation
TXN-001580,CUST-0193,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,249.78,231.99,23198.8,11.55,2024-11-11,11,Q4,NET30,real_market_simulation
TXN-001581,CUST-0171,government_lab,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,211.86,21185.9,14.4,2025-06-30,6,Q2,NET60,real_market_simulation
TXN-001582,CUST-0124,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,236.46,23645.68,9.76,2025-05-30,5,Q2,NET45,real_market_simulation
TXN-001583,CUST-0141,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,100,187.18,209.5,20950.39,2.67,2024-10-16,10,Q4,NET45,real_market_simulation
TXN-001584,CUST-0103,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,100,187.18,158.62,15861.57,5.84,2024-12-29,12,Q4,NET45,real_market_simulation
TXN-001585,CUST-0006,academic_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,9,300.61,321.64,2894.75,14.4,2024-09-24,9,Q3,NET30,real_market_simulation
TXN-001586,CUST-0113,pharma_enterprise,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,100,195.95,172.23,17223.49,7.48,2025-04-20,4,Q2,NET45,real_market_simulation
TXN-001587,CUST-0163,government_lab,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,Sigma-Aldrich,84,133.98,145.41,12214.25,13.18,2024-09-04,9,Q3,NET60,real_market_simulation
TXN-001588,CUST-0007,academic_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,4,278.26,202.51,810.03,19.14,2024-12-20,12,Q4,NET30,real_market_simulation
TXN-001589,CUST-0021,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,13,282.58,254.95,3314.3,21.55,2025-01-08,1,Q1,NET30,real_market_simulation
TXN-001590,CUST-0006,academic_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,15,213.37,232.68,3490.24,12.76,2024-09-16,9,Q3,NET30,real_market_simulation
TXN-001591,CUST-0153,pharma_enterprise,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,100,195.95,154.35,15434.59,7.33,2025-06-01,6,Q2,NET45,real_market_simulation
TXN-001592,CUST-0010,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,Thermo Fisher,4,335.64,361.75,1447.0,13.78,2024-09-21,9,Q3,NET30,real_market_simulation
TXN-001593,CUST-0030,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,5,187.86,174.27,871.35,19.33,2025-01-29,1,Q1,NET30,real_market_simulation
TXN-001594,CUST-0018,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,Merck,7,228.49,205.8,1440.62,14.22,2024-11-18,11,Q4,NET30,real_market_simulation
TXN-001595,CUST-0168,government_lab,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,282.58,238.48,23848.25,11.16,2025-04-23,4,Q2,NET60,real_market_simulation
TXN-001596,CUST-0181,contract_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,93,213.37,166.05,15443.05,8.44,2025-06-15,6,Q2,NET30,real_market_simulation
TXN-001597,CUST-0081,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,55,131.94,107.52,5913.5,9.46,2025-05-08,5,Q2,NET15,real_market_simulation
TXN-001598,CUST-0125,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,Sigma-Aldrich,100,133.98,120.58,12058.2,0.0,2025-05-23,5,Q2,NET45,real_market_simulation
TXN-001599,CUST-0142,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,Sigma-Aldrich,100,198.69,175.57,17557.36,1.82,2024-12-08,12,Q4,NET45,real_market_simulation
TXN-001600,CUST-0140,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,187.86,158.88,15888.27,6.03,2025-05-14,5,Q2,NET45,real_market_simulation
TXN-001601,CUST-0078,biotech_startup,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,27,282.58,319.68,8631.28,9.5,2024-09-19,9,Q3,NET15,real_market_simulation
TXN-001602,CUST-0035,academic_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,14,131.94,107.14,1499.97,14.52,2025-04-28,4,Q2,NET30,real_market_simulation
TXN-001603,CUST-0065,biotech_startup,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,44,329.41,232.01,10208.22,17.14,2025-06-01,6,Q2,NET15,real_market_simulation
TXN-001604,CUST-0013,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,8,195.95,187.41,1499.32,16.83,2024-10-20,10,Q4,NET30,real_market_simulation
TXN-001605,CUST-0121,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,Sigma-Aldrich,100,198.69,223.68,22367.58,2.11,2024-10-05,10,Q4,NET45,real_market_simulation
TXN-001606,CUST-0045,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,8,282.58,272.22,2177.77,8.25,2025-08-02,8,Q3,NET30,real_market_simulation
TXN-001607,CUST-0054,biotech_startup,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,27,300.61,306.95,8287.58,7.17,2025-02-12,2,Q1,NET15,real_market_simulation
