transaction_id,date,customer_id,customer_segment,sku,product_category,quantity,unit_price,total_amount,shipping_cost
TXN-000445,2024-10-24T00:17:00.582006,CUST-0186,research_institute,INS-0093,instruments,13,19657.93,255553.05,54.87
TXN-000445,2024-10-24T00:17:00.582006,CUST-0186,research_institute,REA-0213,reagents,7,376.91,2638.38,83.33
TXN-000445,2024-10-24T00:17:00.582006,CUST-0186,research_institute,INS-0627,instruments,2,14636.11,29272.23,79.69
TXN-000445,2024-10-24T00:17:00.582006,CUST-0186,research_institute,CHE-0867,chemicals,1,445.02,445.02,44.76
TXN-000445,2024-10-24T00:17:00.582006,CUST-0186,research_institute,CHE-0905,chemicals,17,120.69,2051.81,95.18
TXN-000445,2024-10-24T00:17:00.582006,CUST-0186,research_institute,LAB-0882,lab_equipment,13,507.29,6594.82,61.0
TXN-000446,2025-08-07T00:17:00.582006,CUST-0187,biotech_startup,CON-0541,consumables,10,201.47,2014.67,70.35
TXN-000446,2025-08-07T00:17:00.582006,CUST-0187,biotech_startup,INS-0137,instruments,9,13696.16,123265.44,13.62
TXN-000446,2025-08-07T00:17:00.582006,CUST-0187,biotech_startup,LAB-0077,lab_equipment,2,448.67,897.34,37.29
TXN-000446,2025-08-07T00:17:00.582006,CUST-0187,biotech_startup,REA-0785,reagents,18,130.38,2346.79,43.55
TXN-000446,2025-08-07T00:17:00.582006,CUST-0187,biotech_startup,INS-0085,instruments,5,23579.24,117896.19,26.03
TXN-000446,2025-08-07T00:17:00.582006,CUST-0187,biotech_startup,REA-0585,reagents,11,183.28,2016.12,63.07
TXN-000447,2025-06-18T00:17:00.582006,CUST-0017,academic,LAB-0568,lab_equipment,19,1213.62,23058.8,48.07
TXN-000447,2025-06-18T00:17:00.582006,CUST-0017,academic,CON-0728,consumables,10,159.43,1594.31,24.88
TXN-000448,2025-05-07T00:17:00.582006,CUST-0090,biotech_startup,CON-0311,consumables,17,138.26,2350.37,53.87
TXN-000448,2025-05-07T00:17:00.582006,CUST-0090,biotech_startup,CON-0502,consumables,1,208.29,208.29,51.98
TXN-000448,2025-05-07T00:17:00.582006,CUST-0090,biotech_startup,CON-0159,consumables,14,176.23,2467.28,46.61
TXN-000448,2025-05-07T00:17:00.582006,CUST-0090,biotech_startup,LAB-0281,lab_equipment,13,1834.89,23853.52,77.94
TXN-000449,2025-07-20T00:17:00.582006,CUST-0197,biotech_startup,INS-0508,instruments,9,2840.85,25567.65,64.69
TXN-000449,2025-07-20T00:17:00.582006,CUST-0197,biotech_startup,CON-0543,consumables,11,21.66,238.31,44.03
TXN-000449,2025-07-20T00:17:00.582006,CUST-0197,biotech_startup,INS-0457,instruments,7,21837.9,152865.33,17.07
TXN-000449,2025-07-20T00:17:00.582006,CUST-0197,biotech_startup,INS-0379,instruments,18,4530.52,81549.42,28.57
TXN-000449,2025-07-20T00:17:00.582006,CUST-0197,biotech_startup,CON-0915,consumables,13,71.19,925.42,46.82
TXN-000449,2025-07-20T00:17:00.582006,CUST-0197,biotech_startup,REA-0834,reagents,15,249.36,3740.39,48.1
TXN-000449,2025-07-20T00:17:00.582006,CUST-0197,biotech_startup,REA-0108,reagents,9,440.89,3968.03,88.71
TXN-000450,2025-05-05T00:17:00.582006,CUST-0120,pharma_enterprise,INS-0189,instruments,17,6514.52,110746.88,41.21
TXN-000450,2025-05-05T00:17:00.582006,CUST-0120,pharma_enterprise,CON-0799,consumables,2,95.28,190.56,23.42
TXN-000450,2025-05-05T00:17:00.582006,CUST-0120,pharma_enterprise,CON-0481,consumables,13,89.27,1160.46,74.86
TXN-000450,2025-05-05T00:17:00.582006,CUST-0120,pharma_enterprise,CHE-0924,chemicals,5,606.35,3031.73,95.55
TXN-000450,2025-05-05T00:17:00.582006,CUST-0120,pharma_enterprise,REA-0491,reagents,6,333.32,1999.95,52.84
TXN-000450,2025-05-05T00:17:00.582006,CUST-0120,pharma_enterprise,REA-0892,reagents,15,498.61,7479.11,90.29
TXN-000451,2025-01-25T00:17:00.582006,CUST-0026,pharma_enterprise,REA-0972,reagents,10,359.28,3592.8,33.86
TXN-000452,2025-03-24T00:17:00.582006,CUST-0022,academic,CHE-0477,chemicals,2,549.15,1098.31,11.93
TXN-000453,2024-11-19T00:17:00.582006,CUST-0174,research_institute,LAB-0050,lab_equipment,2,1567.63,3135.26,89.57
TXN-000454,2024-10-04T00:17:00.582006,CUST-0128,pharma_enterprise,LAB-0571,lab_equipment,5,775.83,3879.14,40.55
TXN-000454,2024-10-04T00:17:00.582006,CUST-0128,pharma_enterprise,CON-0779,consumables,2,197.53,395.06,56.97
TXN-000454,2024-10-04T00:17:00.582006,CUST-0128,pharma_enterprise,LAB-0218,lab_equipment,8,682.61,5460.88,46.58
TXN-000454,2024-10-04T00:17:00.582006,CUST-0128,pharma_enterprise,CHE-0352,chemicals,13,438.03,5694.42,46.01
TXN-000454,2024-10-04T00:17:00.582006,CUST-0128,pharma_enterprise,CHE-0695,chemicals,17,246.59,4192.02,61.33
TXN-000454,2024-10-04T00:17:00.582006,CUST-0128,pharma_enterprise,REA-0378,reagents,15,235.37,3530.55,79.88
TXN-000455,2024-12-08T00:17:00.582006,CUST-0130,pharma_enterprise,CON-0536,consumables,4,225.93,903.7,39.67
TXN-000455,2024-12-08T00:17:00.582006,CUST-0130,pharma_enterprise,CON-0225,consumables,12,19.6,235.19,49.85
TXN-000455,2024-12-08T00:17:00.582006,CUST-0130,pharma_enterprise,CHE-0336,chemicals,19,623.77,11851.57,53.17
TXN-000455,2024-12-08T00:17:00.582006,CUST-0130,pharma_enterprise,INS-0324,instruments,14,23330.25,326623.54,28.76
TXN-000456,2024-09-16T00:17:00.582006,CUST-0106,biotech_startup,INS-0242,instruments,9,23652.24,212870.14,66.93
TXN-000456,2024-09-16T00:17:00.582006,CUST-0106,biotech_startup,REA-0351,reagents,1,290.91,290.91,98.16
TXN-000456,2024-09-16T00:17:00.582006,CUST-0106,biotech_startup,LAB-0174,lab_equipment,12,1191.4,14296.76,52.72
TXN-000456,2024-09-16T00:17:00.582006,CUST-0106,biotech_startup,INS-0110,instruments,5,6965.41,34827.05,80.17
TXN-000457,2024-10-29T00:17:00.582006,CUST-0028,biotech_startup,LAB-0042,lab_equipment,12,1147.8,13773.6,86.3
TXN-000457,2024-10-29T00:17:00.582006,CUST-0028,biotech_startup,CON-0642,consumables,14,27.87,390.22,29.36
TXN-000457,2024-10-29T00:17:00.582006,CUST-0028,biotech_startup,CHE-0313,chemicals,11,69.28,762.11,34.99
TXN-000457,2024-10-29T00:17:00.582006,CUST-0028,biotech_startup,CHE-0125,chemicals,2,750.56,1501.12,78.86
TXN-000458,2025-03-21T00:17:00.582006,CUST-0031,pharma_enterprise,CHE-0562,chemicals,19,463.93,8814.61,32.87
TXN-000458,2025-03-21T00:17:00.582006,CUST-0031,pharma_enterprise,CHE-0652,chemicals,11,491.12,5402.3,46.91
TXN-000458,2025-03-21T00:17:00.582006,CUST-0031,pharma_enterprise,CON-0001,consumables,3,190.5,571.51,22.74
TXN-000459,2025-01-05T00:17:00.582006,CUST-0027,biotech_startup,INS-0043,instruments,19,2558.32,48608.0,64.32
TXN-000459,2025-01-05T00:17:00.582006,CUST-0027,biotech_startup,REA-0289,reagents,19,198.58,3773.09,51.99
TXN-000459,2025-01-05T00:17:00.582006,CUST-0027,biotech_startup,CHE-0593,chemicals,18,679.65,12233.77,25.43
TXN-000459,2025-01-05T00:17:00.582006,CUST-0027,biotech_startup,REA-0807,reagents,3,119.76,359.29,44.68
TXN-000459,2025-01-05T00:17:00.582006,CUST-0027,biotech_startup,CHE-0465,chemicals,8,164.17,1313.32,74.92
TXN-000460,2024-12-08T00:17:00.582006,CUST-0049,academic,REA-0086,reagents,9,350.95,3158.57,27.96
TXN-000460,2024-12-08T00:17:00.582006,CUST-0049,academic,CON-0045,consumables,15,100.81,1512.15,76.61
TXN-000460,2024-12-08T00:17:00.582006,CUST-0049,academic,CON-0300,consumables,19,34.07,647.31,57.96
TXN-000461,2025-01-09T00:17:00.582006,CUST-0196,biotech_startup,REA-0634,reagents,7,125.95,881.65,86.38
TXN-000461,2025-01-09T00:17:00.582006,CUST-0196,biotech_startup,CHE-0348,chemicals,3,367.28,1101.85,11.93
TXN-000462,2025-06-17T00:17:00.582006,CUST-0177,research_institute,INS-0605,instruments,12,15718.43,188621.22,16.04
TXN-000462,2025-06-17T00:17:00.582006,CUST-0177,research_institute,INS-0366,instruments,5,10822.18,54110.92,55.77
TXN-000463,2025-05-14T00:17:00.582006,CUST-0016,research_institute,REA-0427,reagents,9,286.48,2578.32,60.14
TXN-000463,2025-05-14T00:17:00.582006,CUST-0016,research_institute,LAB-0534,lab_equipment,16,311.18,4978.94,59.35
TXN-000463,2025-05-14T00:17:00.582006,CUST-0016,research_institute,LAB-0524,lab_equipment,8,1547.77,12382.13,67.8
TXN-000463,2025-05-14T00:17:00.582006,CUST-0016,research_institute,CON-0057,consumables,3,126.22,378.65,97.34
TXN-000463,2025-05-14T00:17:00.582006,CUST-0016,research_institute,CON-0369,consumables,14,10.19,142.62,36.17
TXN-000463,2025-05-14T00:17:00.582006,CUST-0016,research_institute,INS-0783,instruments,1,1691.64,1691.64,97.77
TXN-000464,2025-01-06T00:17:00.582006,CUST-0036,pharma_enterprise,REA-0219,reagents,5,186.8,933.98,20.68
TXN-000464,2025-01-06T00:17:00.582006,CUST-0036,pharma_enterprise,CHE-0501,chemicals,19,619.7,11774.27,96.68
TXN-000464,2025-01-06T00:17:00.582006,CUST-0036,pharma_enterprise,INS-0560,instruments,17,1203.19,20454.29,69.8
TXN-000465,2024-11-20T00:17:00.582006,CUST-0146,pharma_enterprise,REA-0597,reagents,13,448.91,5835.82,20.8
TXN-000465,2024-11-20T00:17:00.582006,CUST-0146,pharma_enterprise,INS-0783,instruments,19,2449.19,46534.63,22.97
TXN-000465,2024-11-20T00:17:00.582006,CUST-0146,pharma_enterprise,REA-0213,reagents,9,471.98,4247.82,86.79
TXN-000466,2024-10-15T00:17:00.582006,CUST-0081,academic,CON-0446,consumables,6,75.02,450.1,68.12
TXN-000466,2024-10-15T00:17:00.582006,CUST-0081,academic,CHE-0266,chemicals,6,223.98,1343.88,82.19
TXN-000466,2024-10-15T00:17:00.582006,CUST-0081,academic,CON-0619,consumables,9,119.55,1075.96,44.23
TXN-000467,2025-02-25T00:17:00.582006,CUST-0165,research_institute,CHE-0200,chemicals,18,687.01,12366.23,68.84
TXN-000467,2025-02-25T00:17:00.582006,CUST-0165,research_institute,LAB-0997,lab_equipment,16,205.44,3287.02,10.77
TXN-000467,2025-02-25T00:17:00.582006,CUST-0165,research_institute,CHE-0527,chemicals,14,117.07,1638.96,60.16
TXN-000467,2025-02-25T00:17:00.582006,CUST-0165,research_institute,INS-0350,instruments,2,6900.71,13801.41,46.01
TXN-000467,2025-02-25T00:17:00.582006,CUST-0165,research_institute,CON-0655,consumables,9,79.69,717.19,47.12
TXN-000467,2025-02-25T00:17:00.582006,CUST-0165,research_institute,REA-0474,reagents,19,332.04,6308.76,24.42
TXN-000468,2025-03-23T00:17:00.582006,CUST-0012,biotech_startup,CHE-0294,chemicals,15,288.33,4324.9,80.53
TXN-000468,2025-03-23T00:17:00.582006,CUST-0012,biotech_startup,LAB-0194,lab_equipment,11,842.13,9263.48,82.96
TXN-000468,2025-03-23T00:17:00.582006,CUST-0012,biotech_startup,LAB-0507,lab_equipment,9,824.67,7422.02,66.06
TXN-000468,2025-03-23T00:17:00.582006,CUST-0012,biotech_startup,CHE-0707,chemicals,19,477.54,9073.24,56.26
TXN-000468,2025-03-23T00:17:00.582006,CUST-0012,biotech_startup,LAB-0630,lab_equipment,12,1635.17,19622.0,67.88
TXN-000468,2025-03-23T00:17:00.582006,CUST-0012,biotech_startup,CHE-0288,chemicals,17,28.34,481.81,45.6
TXN-000469,2025-02-11T00:17:00.582006,CUST-0164,pharma_enterprise,LAB-0612,lab_equipment,3,2019.51,6058.52,10.36
TXN-000469,2025-02-11T00:17:00.582006,CUST-0164,pharma_enterprise,CHE-0126,chemicals,8,831.67,6653.39,76.16
TXN-000469,2025-02-11T00:17:00.582006,CUST-0164,pharma_enterprise,LAB-0279,lab_equipment,9,1666.5,14998.47,15.67
TXN-000469,2025-02-11T00:17:00.582006,CUST-0164,pharma_enterprise,LAB-0205,lab_equipment,17,1110.5,18878.5,57.88
TXN-000469,2025-02-11T00:17:00.582006,CUST-0164,pharma_enterprise,REA-0270,reagents,3,476.92,1430.76,51.39
TXN-000469,2025-02-11T00:17:00.582006,CUST-0164,pharma_enterprise,LAB-0534,lab_equipment,8,361.43,2891.4,61.0
TXN-000469,2025-02-11T00:17:00.582006,CUST-0164,pharma_enterprise,REA-0592,reagents,5,515.15,2575.73,25.71
TXN-000470,2024-08-12T00:17:00.582006,CUST-0180,research_institute,INS-0781,instruments,13,19949.95,259349.31,88.77
TXN-000470,2024-08-12T00:17:00.582006,CUST-0180,research_institute,INS-0379,instruments,17,3686.01,62662.24,51.46
TXN-000471,2025-03-27T00:17:00.582006,CUST-0083,biotech_startup,INS-0250,instruments,5,14720.97,73604.85,83.33
TXN-000471,2025-03-27T00:17:00.582006,CUST-0083,biotech_startup,CON-0797,consumables,19,171.08,3250.54,24.29
TXN-000471,2025-03-27T00:17:00.582006,CUST-0083,biotech_startup,REA-0641,reagents,12,202.05,2424.6,25.41
TXN-000471,2025-03-27T00:17:00.582006,CUST-0083,biotech_startup,REA-0528,reagents,16,288.08,4609.33,78.96
TXN-000471,2025-03-27T00:17:00.582006,CUST-0083,biotech_startup,CHE-0437,chemicals,3,417.05,1251.16,82.38
TXN-000471,2025-03-27T00:17:00.582006,CUST-0083,biotech_startup,LAB-0630,lab_equipment,8,1592.49,12739.9,73.7
TXN-000471,2025-03-27T00:17:00.582006,CUST-0083,biotech_startup,CON-0521,consumables,3,107.31,321.93,18.46
TXN-000472,2024-10-11T00:17:00.582006,CUST-0081,academic,REA-0782,reagents,8,178.45,1427.59,39.78
TXN-000473,2025-04-23T00:17:00.582006,CUST-0090,biotech_startup,CON-0883,consumables,10,157.53,1575.32,83.74
TXN-000473,2025-04-23T00:17:00.582006,CUST-0090,biotech_startup,INS-0943,instruments,13,22368.47,290790.11,75.86
TXN-000473,2025-04-23T00:17:00.582006,CUST-0090,biotech_startup,REA-0604,reagents,18,402.01,7236.18,22.14
TXN-000473,2025-04-23T00:17:00.582006,CUST-0090,biotech_startup,REA-0810,reagents,9,215.16,1936.4,23.22
TXN-000473,2025-04-23T00:17:00.582006,CUST-0090,biotech_startup,LAB-0925,lab_equipment,16,1423.23,22771.66,84.38
TXN-000473,2025-04-23T00:17:00.582006,CUST-0090,biotech_startup,REA-0378,reagents,9,186.8,1681.17,10.83
TXN-000474,2024-11-13T00:17:00.582006,CUST-0080,academic,CHE-0771,chemicals,16,250.56,4008.98,30.42
TXN-000474,2024-11-13T00:17:00.582006,CUST-0080,academic,LAB-0246,lab_equipment,18,1223.46,22022.25,70.71
TXN-000474,2024-11-13T00:17:00.582006,CUST-0080,academic,LAB-0007,lab_equipment,2,1224.69,2449.39,64.74
TXN-000474,2024-11-13T00:17:00.582006,CUST-0080,academic,LAB-0510,lab_equipment,11,962.51,10587.66,52.21
TXN-000474,2024-11-13T00:17:00.582006,CUST-0080,academic,INS-0990,instruments,11,18485.71,203342.79,24.88
TXN-000474,2024-11-13T00:17:00.582006,CUST-0080,academic,INS-0199,instruments,4,17778.76,71115.03,42.78
TXN-000474,2024-11-13T00:17:00.582006,CUST-0080,academic,LAB-0321,lab_equipment,15,1265.76,18986.41,73.26
TXN-000475,2024-08-11T00:17:00.582006,CUST-0191,pharma_enterprise,CHE-0252,chemicals,5,828.93,4144.67,27.29
TXN-000475,2024-08-11T00:17:00.582006,CUST-0191,pharma_enterprise,CON-0472,consumables,8,28.06,224.51,63.49
TXN-000475,2024-08-11T00:17:00.582006,CUST-0191,pharma_enterprise,LAB-0921,lab_equipment,4,2208.97,8835.87,12.92
TXN-000475,2024-08-11T00:17:00.582006,CUST-0191,pharma_enterprise,REA-0805,reagents,5,112.87,564.35,63.82
TXN-000475,2024-08-11T00:17:00.582006,CUST-0191,pharma_enterprise,CON-0728,consumables,7,204.91,1434.38,67.81
TXN-000476,2025-07-20T00:17:00.582006,CUST-0189,research_institute,LAB-0279,lab_equipment,10,1269.18,12691.84,68.78
TXN-000477,2024-08-22T00:17:00.582006,CUST-0101,academic,REA-0144,reagents,10,331.97,3319.72,34.85
TXN-000477,2024-08-22T00:17:00.582006,CUST-0101,academic,INS-0350,instruments,17,5891.44,100154.49,12.14
TXN-000477,2024-08-22T00:17:00.582006,CUST-0101,academic,INS-0260,instruments,13,10460.64,135988.36,87.72
TXN-000477,2024-08-22T00:17:00.582006,CUST-0101,academic,CON-0668,consumables,17,105.81,1798.81,82.87
TXN-000477,2024-08-22T00:17:00.582006,CUST-0101,academic,LAB-0814,lab_equipment,16,425.99,6815.88,66.12
TXN-000477,2024-08-22T00:17:00.582006,CUST-0101,academic,REA-0140,reagents,9,408.95,3680.59,51.75
TXN-000477,2024-08-22T00:17:00.582006,CUST-0101,academic,REA-0672,reagents,18,252.23,4540.07,34.69
TXN-000478,2024-09-12T00:17:00.582006,CUST-0147,pharma_enterprise,CHE-0136,chemicals,14,533.33,7466.6,25.72
TXN-000479,2024-08-16T00:17:00.582006,CUST-0180,research_institute,INS-0271,instruments,6,5046.32,30277.89,80.5
TXN-000480,2025-03-02T00:17:00.582006,CUST-0109,academic,LAB-0325,lab_equipment,10,704.49,7044.89,18.89
TXN-000480,2025-03-02T00:17:00.582006,CUST-0109,academic,CHE-0329,chemicals,5,474.49,2372.45,69.26
TXN-000480,2025-03-02T00:17:00.582006,CUST-0109,academic,INS-0220,instruments,17,10847.71,184411.02,22.72
TXN-000481,2025-04-04T00:17:00.582006,CUST-0196,biotech_startup,CHE-0877,chemicals,18,644.2,11595.68,55.97
TXN-000481,2025-04-04T00:17:00.582006,CUST-0196,biotech_startup,CHE-0555,chemicals,2,699.32,1398.64,46.11
TXN-000482,2025-04-11T00:17:00.582006,CUST-0053,research_institute,REA-0778,reagents,7,341.47,2390.31,82.44
TXN-000482,2025-04-11T00:17:00.582006,CUST-0053,research_institute,CON-0057,consumables,13,108.0,1403.96,93.02
TXN-000482,2025-04-11T00:17:00.582006,CUST-0053,research_institute,REA-0365,reagents,3,272.97,818.9,92.49
TXN-000483,2025-02-01T00:17:00.582006,CUST-0196,biotech_startup,LAB-0677,lab_equipment,8,683.61,5468.86,94.51
TXN-000483,2025-02-01T00:17:00.582006,CUST-0196,biotech_startup,CHE-0501,chemicals,13,441.34,5737.36,10.86
TXN-000483,2025-02-01T00:17:00.582006,CUST-0196,biotech_startup,CHE-0839,chemicals,11,153.25,1685.74,82.23
TXN-000484,2024-09-17T00:17:00.582006,CUST-0014,research_institute,LAB-0752,lab_equipment,8,1073.9,8591.19,52.11
TXN-000484,2024-09-17T00:17:00.582006,CUST-0014,research_institute,CON-0690,consumables,6,32.85,197.1,58.33
TXN-000484,2024-09-17T00:17:00.582006,CUST-0014,research_institute,REA-0520,reagents,6,140.93,845.61,67.76
TXN-000484,2024-09-17T00:17:00.582006,CUST-0014,research_institute,LAB-0514,lab_equipment,8,651.62,5212.94,17.04
TXN-000484,2024-09-17T00:17:00.582006,CUST-0014,research_institute,CHE-0062,chemicals,10,495.35,4953.51,36.05
TXN-000485,2024-10-03T00:17:00.582006,CUST-0174,research_institute,CON-0926,consumables,9,48.02,432.15,58.21
TXN-000485,2024-10-03T00:17:00.582006,CUST-0174,research_institute,REA-0487,reagents,14,431.05,6034.67,19.91
TXN-000485,2024-10-03T00:17:00.582006,CUST-0174,research_institute,CHE-0230,chemicals,12,591.12,7093.42,41.48
TXN-000485,2024-10-03T00:17:00.582006,CUST-0174,research_institute,INS-0716,instruments,10,12320.87,123208.66,56.26
TXN-000485,2024-10-03T00:17:00.582006,CUST-0174,research_institute,REA-0805,reagents,18,85.25,1534.48,47.49
TXN-000485,2024-10-03T00:17:00.582006,CUST-0174,research_institute,LAB-0281,lab_equipment,7,1767.54,12372.77,96.59
TXN-000486,2024-09-06T00:17:00.582006,CUST-0190,biotech_startup,CHE-0162,chemicals,16,343.45,5495.22,72.34
TXN-000487,2025-01-08T00:17:00.582006,CUST-0167,pharma_enterprise,INS-0366,instruments,14,13159.96,184239.42,32.82
TXN-000487,2025-01-08T00:17:00.582006,CUST-0167,pharma_enterprise,REA-0567,reagents,15,352.19,5282.79,21.03
TXN-000488,2024-11-03T00:17:00.582006,CUST-0178,research_institute,REA-0072,reagents,1,327.59,327.59,23.12
TXN-000488,2024-11-03T00:17:00.582006,CUST-0178,research_institute,INS-0250,instruments,19,14554.11,276528.12,64.3
TXN-000488,2024-11-03T00:17:00.582006,CUST-0178,research_institute,LAB-0925,lab_equipment,2,1518.71,3037.42,26.08
TXN-000488,2024-11-03T00:17:00.582006,CUST-0178,research_institute,INS-0122,instruments,9,14068.6,126617.39,36.89
TXN-000488,2024-11-03T00:17:00.582006,CUST-0178,research_institute,REA-0487,reagents,19,446.27,8479.04,75.23
TXN-000488,2024-11-03T00:17:00.582006,CUST-0178,research_institute,LAB-0658,lab_equipment,17,383.4,6517.73,95.72
TXN-000489,2025-03-24T00:17:00.582006,CUST-0058,pharma_enterprise,INS-0122,instruments,6,15489.51,92937.04,22.06
TXN-000489,2025-03-24T00:17:00.582006,CUST-0058,pharma_enterprise,INS-0837,instruments,14,7658.73,107222.28,24.37
TXN-000489,2025-03-24T00:17:00.582006,CUST-0058,pharma_enterprise,INS-0739,instruments,3,8282.96,24848.87,88.07
TXN-000489,2025-03-24T00:17:00.582006,CUST-0058,pharma_enterprise,CHE-0417,chemicals,7,901.01,6307.1,82.14
TXN-000489,2025-03-24T00:17:00.582006,CUST-0058,pharma_enterprise,CHE-0501,chemicals,14,572.36,8012.97,65.57
TXN-000490,2025-03-25T00:17:00.582006,CUST-0151,biotech_startup,INS-0138,instruments,10,1788.22,17882.15,66.3
TXN-000490,2025-03-25T00:17:00.582006,CUST-0151,biotech_startup,LAB-0538,lab_equipment,4,529.38,2117.51,44.23
TXN-000490,2025-03-25T00:17:00.582006,CUST-0151,biotech_startup,CHE-0295,chemicals,3,262.25,786.74,73.44
TXN-000490,2025-03-25T00:17:00.582006,CUST-0151,biotech_startup,INS-0242,instruments,14,23952.94,335341.13,58.48
TXN-000490,2025-03-25T00:17:00.582006,CUST-0151,biotech_startup,CHE-0645,chemicals,17,287.9,4894.33,25.72
TXN-000490,2025-03-25T00:17:00.582006,CUST-0151,biotech_startup,LAB-0032,lab_equipment,12,1802.67,21632.03,17.7
TXN-000491,2024-11-11T00:17:00.582006,CUST-0080,academic,CON-0171,consumables,8,128.44,1027.51,13.87
TXN-000491,2024-11-11T00:17:00.582006,CUST-0080,academic,CHE-0380,chemicals,6,482.0,2892.0,60.17
TXN-000492,2024-08-15T00:17:00.582006,CUST-0178,research_institute,CON-0057,consumables,12,118.78,1425.33,74.71
TXN-000492,2024-08-15T00:17:00.582006,CUST-0178,research_institute,REA-0992,reagents,2,392.02,784.04,19.81
TXN-000492,2024-08-15T00:17:00.582006,CUST-0178,research_institute,CHE-0648,chemicals,14,553.21,7745.01,32.59
TXN-000493,2024-08-27T00:17:00.582006,CUST-0170,pharma_enterprise,CON-0409,consumables,12,212.02,2544.27,79.59
TXN-000494,2025-01-22T00:17:00.582006,CUST-0169,academic,INS-0654,instruments,2,2458.88,4917.75,23.38
TXN-000494,2025-01-22T00:17:00.582006,CUST-0169,academic,CHE-0428,chemicals,2,634.33,1268.67,68.52
TXN-000494,2025-01-22T00:17:00.582006,CUST-0169,academic,LAB-0507,lab_equipment,2,813.82,1627.64,97.42
TXN-000494,2025-01-22T00:17:00.582006,CUST-0169,academic,LAB-0835,lab_equipment,13,1383.85,17990.04,86.71
TXN-000494,2025-01-22T00:17:00.582006,CUST-0169,academic,INS-0066,instruments,6,4491.27,26947.59,67.35
TXN-000494,2025-01-22T00:17:00.582006,CUST-0169,academic,CON-0426,consumables,18,82.75,1489.45,49.15
TXN-000494,2025-01-22T00:17:00.582006,CUST-0169,academic,LAB-0825,lab_equipment,9,689.2,6202.81,39.43
TXN-000495,2025-01-28T00:17:00.582006,CUST-0008,academic,REA-0143,reagents,3,123.79,371.38,11.91
TXN-000496,2025-02-01T00:17:00.582006,CUST-0076,research_institute,CHE-0666,chemicals,6,542.12,3252.73,83.43
TXN-000497,2024-09-11T00:17:00.582006,CUST-0129,pharma_enterprise,INS-0936,instruments,17,14855.86,252549.54,51.45
TXN-000497,2024-09-11T00:17:00.582006,CUST-0129,pharma_enterprise,LAB-0338,lab_equipment,9,1052.27,9470.47,73.91
TXN-000497,2024-09-11T00:17:00.582006,CUST-0129,pharma_enterprise,CON-0775,consumables,17,202.49,3442.32,53.58
TXN-000497,2024-09-11T00:17:00.582006,CUST-0129,pharma_enterprise,LAB-0059,lab_equipment,5,357.21,1786.07,95.52
TXN-000497,2024-09-11T00:17:00.582006,CUST-0129,pharma_enterprise,CHE-0601,chemicals,18,461.54,8307.71,98.21
TXN-000498,2025-01-29T00:17:00.582006,CUST-0038,academic,LAB-0445,lab_equipment,5,1376.1,6880.51,99.55
TXN-000498,2025-01-29T00:17:00.582006,CUST-0038,academic,REA-0987,reagents,15,195.81,2937.17,35.38
TXN-000498,2025-01-29T00:17:00.582006,CUST-0038,academic,INS-0545,instruments,12,20338.05,244056.63,86.22
TXN-000498,2025-01-29T00:17:00.582006,CUST-0038,academic,CON-0415,consumables,8,163.48,1307.81,25.32
TXN-000498,2025-01-29T00:17:00.582006,CUST-0038,academic,INS-0739,instruments,13,5805.02,75465.22,32.14
TXN-000498,2025-01-29T00:17:00.582006,CUST-0038,academic,REA-0086,reagents,6,353.33,2119.98,32.77
TXN-000498,2025-01-29T00:17:00.582006,CUST-0038,academic,CON-0563,consumables,12,38.74,464.82,94.59
TXN-000499,2025-08-08T00:17:00.582006,CUST-0166,biotech_startup,LAB-0471,lab_equipment,4,394.2,1576.82,63.89
TXN-000499,2025-08-08T00:17:00.582006,CUST-0166,biotech_startup,LAB-0663,lab_equipment,12,1755.7,21068.36,73.28
TXN-000499,2025-08-08T00:17:00.582006,CUST-0166,biotech_startup,CON-0402,consumables,14,138.01,1932.16,24.24
TXN-000500,2025-05-08T00:17:00.582006,CUST-0104,pharma_enterprise,CON-0154,consumables,2,160.2,320.4,66.72
TXN-000500,2025-05-08T00:17:00.582006,CUST-0104,pharma_enterprise,CON-0003,consumables,12,23.18,278.21,68.49
TXN-000500,2025-05-08T00:17:00.582006,CUST-0104,pharma_enterprise,CHE-0478,chemicals,5,749.65,3748.24,88.04
TXN-000501,2025-02-01T00:17:00.582006,CUST-0075,pharma_enterprise,LAB-0682,lab_equipment,15,1463.24,21948.59,50.74
TXN-000501,2025-02-01T00:17:00.582006,CUST-0075,pharma_enterprise,LAB-0976,lab_equipment,18,395.18,7113.17,16.01
TXN-000501,2025-02-01T00:17:00.582006,CUST-0075,pharma_enterprise,CON-0809,consumables,1,189.02,189.02,81.03
TXN-000501,2025-02-01T00:17:00.582006,CUST-0075,pharma_enterprise,CHE-0527,chemicals,7,155.64,1089.48,83.53
TXN-000501,2025-02-01T00:17:00.582006,CUST-0075,pharma_enterprise,INS-0647,instruments,8,12632.72,101061.79,87.04
TXN-000501,2025-02-01T00:17:00.582006,CUST-0075,pharma_enterprise,CHE-0433,chemicals,11,448.74,4936.12,86.7
TXN-000501,2025-02-01T00:17:00.582006,CUST-0075,pharma_enterprise,REA-0441,reagents,11,407.61,4483.74,61.52
TXN-000502,2024-09-12T00:17:00.582006,CUST-0045,academic,CHE-0206,chemicals,17,492.49,8372.29,22.68
