transaction_id,date,customer_id,segment,sku,product_name,category,supplier,quantity,unit_price,base_price,total_amount,country,weight_kg,is_real_data,data_source
UCI000941,2024-10-05,CRO3287,CRO,LS72616,Base Elite 593,chemicals,Eppendorf,17,2216.6816693337873,1169.4128770368472,9497.737656252775,United Kingdom,2.9399034255370204,True,UCI Online Retail II
UCI000942,2025-07-21,PHA1377,Pharma Enterprise,LS71121,Plates Advanced 3148,consumables,Thermo Fisher,6,951.8848769174326,2504.2337744914867,2838.815477252771,United Kingdom,4.496338471655105,True,UCI Online Retail II
UCI000943,2024-12-19,CRO5335,CRO,LS37730,Plates Standard 8445,consumables,Thermo Fisher,16,922.9840429939951,546.3596090455336,5311.387386401565,United Kingdom,2.128457788331891,True,UCI Online Retail II
UCI000944,2024-12-01,PHA5374,Pharma Enterprise,LS28565,Microscope Advanced 7968,lab_equipment,Sigma-Aldrich,8,20.265902881597444,40.64979136122845,550.4831186439162,United Kingdom,0.5735659752422755,True,UCI Online Retail II
UCI000945,2024-10-19,PHA4227,Pharma Enterprise,LS16086,Base Basic 5406,chemicals,Sigma-Aldrich,6,1537.0361479618864,1880.7109967650601,11783.036886868855,United Kingdom,8.590220249044174,True,UCI Online Retail II
UCI000946,2024-09-28,PHA6200,Pharma Enterprise,LS98755,Microscope Basic 4486,lab_equipment,Thermo Fisher,14,169.6960699021452,28.939024008596085,1848.4337930719503,United Kingdom,5.568160680650372,True,UCI Online Retail II
UCI000947,2024-08-10,CRO1157,CRO,LS52098,Tips Pro 6956,consumables,Eppendorf,20,2530.833416636742,2936.5018409040276,27954.34700304043,United Kingdom,2.948869608989906,True,UCI Online Retail II
UCI000948,2025-01-08,ACA3028,Academic,LS29180,Plates Advanced 9657,consumables,Thermo Fisher,7,762.3840448372284,649.5991117348823,3843.202398422258,United Kingdom,3.2715589501985156,True,UCI Online Retail II
UCI000949,2025-07-10,GOV5882,Government Lab,LS46621,Filters Advanced 9574,consumables,Sigma-Aldrich,20,1325.4323884580897,2911.942663655989,32969.17544508854,United Kingdom,3.621682443405434,True,UCI Online Retail II
UCI000950,2024-09-27,CRO3252,CRO,LS13973,Pipette Elite 449,lab_equipment,Bio-Rad,6,511.2000349848638,760.2097671884936,6800.617582870775,United Kingdom,4.959272550401171,True,UCI Online Retail II
UCI000951,2024-09-07,PHA4695,Pharma Enterprise,LS31234,Thermometer Advanced 4105,instruments,Eppendorf,2,994.2746665378763,1175.5917655865032,3144.4724253498484,United Kingdom,8.445757820325193,True,UCI Online Retail II
UCI000952,2024-10-15,RES9447,Research Institute,LS56717,Lab Supply Elite 3333,safety_equipment,Bio-Rad,10,778.3867783822669,1658.8874875508636,7641.278734845978,United Kingdom,3.736689613555243,True,UCI Online Retail II
UCI000953,2025-05-09,ACA1885,Academic,LS25233,Plates Basic 9406,consumables,Bio-Rad,19,55.47019928281749,58.24337859792974,596.2997563376706,United Kingdom,8.758195683774192,True,UCI Online Retail II
UCI000954,2025-03-29,PHA1741,Pharma Enterprise,LS87090,Growth Medium Pro 4070,reagents,Sigma-Aldrich,11,394.0051257888878,568.561458707785,3838.188431891139,United Kingdom,1.794270872697251,True,UCI Online Retail II
UCI000955,2025-06-06,PHA6734,Pharma Enterprise,LS37779,Plates Basic 6787,consumables,Thermo Fisher,17,2474.9030882421002,2132.2168389952344,40187.218243210475,United Kingdom,1.3807288297171363,True,UCI Online Retail II
UCI000956,2025-01-01,BIO2647,Biotech Startup,LS72601,Plates Standard 8875,consumables,Thermo Fisher,19,2934.6255984050686,3864.220956783363,32028.357201754756,United Kingdom,8.54556935444008,True,UCI Online Retail II
UCI000957,2025-01-18,CRO9067,CRO,LS85905,Lab Supply Basic 226,safety_equipment,Sigma-Aldrich,15,1531.7244119765587,2509.3314358752123,15360.45087317643,United Kingdom,8.115343935950886,True,UCI Online Retail II
UCI000958,2024-10-16,RES6418,Research Institute,LS53177,Tips Elite 8064,consumables,Thermo Fisher,14,2018.4206483363432,761.1641464933116,17243.831199560056,United Kingdom,2.5817210011730105,True,UCI Online Retail II
UCI000959,2024-11-16,CRO4207,CRO,LS21310,Growth Medium Standard 5272,reagents,Thermo Fisher,9,1509.3854765881765,605.7504451731511,14973.76035864113,United Kingdom,0.6166253192202724,True,UCI Online Retail II
UCI000960,2025-05-11,GOV2620,Government Lab,LS82125,Antibody Basic 6753,reagents,Eppendorf,3,1833.2598174619066,1560.4037519362025,2175.4458772556486,United Kingdom,0.8225418586809559,True,UCI Online Retail II
UCI000961,2024-12-29,BIO2863,Biotech Startup,LS48904,Buffer Solution Pro 8224,reagents,Thermo Fisher,3,4002.6130678129357,2853.0722590658816,8384.57577155018,United Kingdom,0.8615200713874444,True,UCI Online Retail II
UCI000962,2024-08-23,GOV2392,Government Lab,LS72062,Tips Advanced 5447,consumables,Thermo Fisher,18,1312.8514524897996,674.3177488834762,30647.61325684734,United Kingdom,2.459382232682668,True,UCI Online Retail II
UCI000963,2025-02-04,RES6923,Research Institute,LS17564,Enzyme Advanced 8403,reagents,Thermo Fisher,2,3416.077983945972,2724.1361540538255,2198.1886210841108,United Kingdom,3.554999200289024,True,UCI Online Retail II
UCI000964,2025-01-19,RES1458,Research Institute,LS68626,Enzyme Advanced 3158,reagents,Sigma-Aldrich,3,941.2807490842175,1621.745189893218,4889.809323738719,United Kingdom,1.2356692563177558,True,UCI Online Retail II
UCI000965,2024-08-17,RES6271,Research Institute,LS32990,Plates Pro 7514,consumables,Eppendorf,9,561.0350856372143,561.1770342022404,13846.16230851566,United Kingdom,0.44116253969280184,True,UCI Online Retail II
UCI000966,2025-02-25,GOV8348,Government Lab,LS99006,Pipette Standard 3506,lab_equipment,Eppendorf,8,389.98877605588507,927.734044161426,6096.356716817342,United Kingdom,4.005321645401171,True,UCI Online Retail II
UCI000967,2025-05-20,ACA9261,Academic,LS72428,Slides Basic 3434,consumables,Sigma-Aldrich,3,776.9649897275812,1261.4532828317604,607.5787118007056,United Kingdom,1.4554252149805338,True,UCI Online Retail II
UCI000968,2024-09-01,ACA6498,Academic,LS68818,Tubes Standard 1709,consumables,Sigma-Aldrich,18,1215.9577282786495,1167.4370628855952,17385.938001052647,United Kingdom,7.813254420345011,True,UCI Online Retail II
UCI000969,2024-10-25,PHA1068,Pharma Enterprise,LS74146,Filters Advanced 6357,consumables,Sigma-Aldrich,6,3861.9821446989176,3338.5878606604297,19090.689200309796,United Kingdom,0.2559395582277734,True,UCI Online Retail II
UCI000970,2025-03-29,GOV4436,Government Lab,LS38618,Pipette Advanced 1012,lab_equipment,Thermo Fisher,1,3508.4693802790525,3393.3975227899764,683.2373030053575,United Kingdom,5.572717010767143,True,UCI Online Retail II
UCI000971,2025-03-18,BIO8113,Biotech Startup,LS53793,Enzyme Standard 8303,reagents,Bio-Rad,14,3357.332399301451,2602.9912725982585,17552.3671545688,United Kingdom,2.568515108040792,True,UCI Online Retail II
UCI000972,2025-05-03,RES3823,Research Institute,LS41651,Tips Standard 2225,consumables,Thermo Fisher,5,129.29218074005982,137.50465059119875,492.44156295801474,United Kingdom,1.9173881422032724,True,UCI Online Retail II
UCI000973,2024-11-15,ACA1148,Academic,LS55925,Acid Standard 833,chemicals,Eppendorf,16,925.7735390829096,565.3891351177737,23107.368190079033,United Kingdom,3.187755239314599,True,UCI Online Retail II
UCI000974,2025-02-16,BIO5710,Biotech Startup,LS26360,Tubes Advanced 6426,consumables,Thermo Fisher,8,1644.363410102634,1669.476961275864,8505.34952104739,United Kingdom,1.0970369715836854,True,UCI Online Retail II
UCI000975,2024-11-10,RES7178,Research Institute,LS15313,Lab Supply Standard 9798,safety_equipment,Thermo Fisher,14,1082.4197850942949,3717.5024518144396,12423.32824005339,United Kingdom,6.436168923542893,True,UCI Online Retail II
UCI000976,2024-10-05,GOV9001,Government Lab,LS49043,Acid Basic 5713,chemicals,Eppendorf,5,837.2183178766779,1002.1475713302608,13255.151065331207,United Kingdom,6.929476910175689,True,UCI Online Retail II
UCI000977,2024-12-18,GOV1783,Government Lab,LS55410,Lab Supply Advanced 9496,safety_equipment,Thermo Fisher,8,3632.7571118019137,2004.527200927667,20852.90388803258,United Kingdom,3.7058070928683424,True,UCI Online Retail II
UCI000978,2025-05-11,PHA2239,Pharma Enterprise,LS38782,Base Pro 9019,chemicals,Sigma-Aldrich,16,740.0798802448056,469.09470340240455,16434.17070182891,United Kingdom,2.155312149764459,True,UCI Online Retail II
UCI000979,2024-11-17,CRO9437,CRO,LS29627,Spectrometer Standard 5112,instruments,Eppendorf,16,1242.229534493215,299.5867063184236,10454.946481045516,United Kingdom,3.544204952141285,True,UCI Online Retail II
UCI000980,2024-12-16,GOV4687,Government Lab,LS25263,Centrifuge Elite 789,lab_equipment,Bio-Rad,11,911.8003956370973,690.9310471324081,13856.92343605998,United Kingdom,9.861825674099936,True,UCI Online Retail II
UCI000981,2025-02-17,GOV9212,Government Lab,LS49113,Filters Basic 6974,consumables,Bio-Rad,16,1908.5963395343326,1854.9478069548845,32865.098903325525,United Kingdom,8.23896066738709,True,UCI Online Retail II
UCI000982,2025-06-02,BIO3401,Biotech Startup,LS12278,Incubator Basic 5140,lab_equipment,Eppendorf,18,911.5920269765072,1494.5747340028047,28976.593296281044,United Kingdom,7.692346916431621,True,UCI Online Retail II
UCI000983,2025-06-14,ACA1676,Academic,LS46442,Balance Advanced 5752,lab_equipment,Bio-Rad,11,2026.481239625451,1631.603606611519,2408.2845608658213,United Kingdom,5.2589940137256255,True,UCI Online Retail II
UCI000984,2025-07-26,BIO6143,Biotech Startup,LS50358,Lab Supply Advanced 3843,safety_equipment,Eppendorf,18,726.061532792409,309.7711283359687,4548.338713075642,United Kingdom,8.948297052485415,True,UCI Online Retail II
UCI000985,2024-11-27,ACA3636,Academic,LS88147,Plates Basic 208,consumables,Sigma-Aldrich,6,2700.375027044801,2577.9769115934846,2545.8826638306073,United Kingdom,6.180854365302808,True,UCI Online Retail II
UCI000986,2024-09-06,BIO5869,Biotech Startup,LS39612,Buffer Solution Basic 6154,reagents,Bio-Rad,20,347.9226439951579,330.43640669013195,1480.0842284369126,United Kingdom,7.549638946484375,True,UCI Online Retail II
UCI000987,2025-04-25,BIO9318,Biotech Startup,LS61219,Stain Pro 1684,reagents,Sigma-Aldrich,14,181.3342004897951,48.3028094222096,2074.5782858442003,United Kingdom,5.891431278919627,True,UCI Online Retail II
UCI000988,2025-01-19,ACA4430,Academic,LS97502,Growth Medium Pro 9149,reagents,Eppendorf,5,1517.9439705602217,2292.2835941943567,12232.37356643099,United Kingdom,1.0398577972891971,True,UCI Online Retail II
UCI000989,2024-12-28,BIO6143,Biotech Startup,LS45016,Tubes Pro 2168,consumables,Thermo Fisher,2,1507.9025560433902,3947.786651144345,4757.952868506735,United Kingdom,4.5599302463505165,True,UCI Online Retail II
UCI000990,2024-08-13,RES6008,Research Institute,LS78917,Tubes Advanced 3883,consumables,Bio-Rad,15,356.84742389048466,297.85965114073196,1485.3988828636873,United Kingdom,6.476467327286265,True,UCI Online Retail II
UCI000991,2024-12-30,ACA8893,Academic,LS86392,Tips Advanced 5619,consumables,Eppendorf,3,1915.8138408174286,471.2844231036808,8612.040196975018,United Kingdom,9.147242599795728,True,UCI Online Retail II
UCI000992,2025-07-14,RES5863,Research Institute,LS30176,Lab Supply Basic 3200,safety_equipment,Sigma-Aldrich,12,1023.5742622117671,905.5338799409571,13835.787267529287,United Kingdom,3.158887722267708,True,UCI Online Retail II
UCI000993,2024-08-14,BIO2360,Biotech Startup,LS23575,Plates Pro 9390,consumables,Bio-Rad,10,1132.3654018642546,1343.8643298174115,18571.847825271438,United Kingdom,2.321747957752707,True,UCI Online Retail II
UCI000994,2025-07-01,ACA7825,Academic,LS79457,Tubes Basic 5889,consumables,Sigma-Aldrich,15,1463.1432350429134,2298.8596397459773,17758.450857945227,United Kingdom,1.1401476180639623,True,UCI Online Retail II
UCI000995,2025-08-03,ACA5477,Academic,LS76913,Buffer Solution Advanced 799,reagents,Sigma-Aldrich,8,495.7583175747891,689.5709331524608,8629.713464251226,United Kingdom,3.7894605047315455,True,UCI Online Retail II
UCI000996,2024-09-02,CRO9939,CRO,LS18957,Plates Pro 8824,consumables,Bio-Rad,11,2304.514594384704,2270.6379217069198,15370.354019496532,United Kingdom,4.845800097425721,True,UCI Online Retail II
UCI000997,2025-06-24,RES4831,Research Institute,LS81742,Plates Pro 3293,consumables,Eppendorf,10,1470.9971898638623,1290.280308845673,18822.318040341186,United Kingdom,3.175080571863524,True,UCI Online Retail II
UCI000998,2025-06-22,PHA8705,Pharma Enterprise,LS10438,Antibody Pro 7640,reagents,Eppendorf,20,1729.1154674080133,2522.7405926916313,25849.94117160706,United Kingdom,9.949510691600773,True,UCI Online Retail II
UCI000999,2025-07-11,CRO6927,CRO,LS46225,Lab Supply Standard 4880,safety_equipment,Eppendorf,6,1480.5664626634841,812.7422740000986,10852.971482434948,United Kingdom,2.1055876575078702,True,UCI Online Retail II
UCI001000,2025-05-08,ACA3608,Academic,LS18706,Plates Advanced 7280,consumables,Sigma-Aldrich,4,3684.922023847793,695.0081240846305,3321.261123601658,United Kingdom,3.5362720546759756,True,UCI Online Retail II
UCI001001,2024-10-27,GOV9237,Government Lab,LS19390,Lab Supply Advanced 251,safety_equipment,Thermo Fisher,16,1057.4410377152162,825.2026907922324,44135.27042600535,United Kingdom,8.795386565890764,True,UCI Online Retail II
UCI001002,2024-12-24,CRO7551,CRO,LS87160,Filters Pro 4267,consumables,Sigma-Aldrich,14,2251.0412009709344,1385.2441448706952,12850.253370785913,United Kingdom,5.965245096843283,True,UCI Online Retail II
UCI001003,2025-04-03,CRO3617,CRO,LS21628,Centrifuge Advanced 106,lab_equipment,Bio-Rad,15,1200.9001105004545,1912.2708462480946,30979.897741457888,United Kingdom,0.7003985767971928,True,UCI Online Retail II
UCI001004,2025-05-05,RES4448,Research Institute,LS93846,Lab Supply Basic 1936,safety_equipment,Sigma-Aldrich,5,160.80948392529757,41.31821856441913,1638.0362346814047,United Kingdom,2.302620579379446,True,UCI Online Retail II
UCI001005,2025-05-05,RES4669,Research Institute,LS35123,Slides Pro 3592,consumables,Sigma-Aldrich,6,3221.053655913533,1153.8303928646835,5129.946753797659,United Kingdom,2.5549030072886056,True,UCI Online Retail II
UCI001006,2024-08-18,GOV1796,Government Lab,LS49983,Spectrometer Elite 6093,instruments,Eppendorf,20,3780.3695329514144,422.23893208879895,84259.06741756284,United Kingdom,1.6417445204929864,True,UCI Online Retail II
UCI001007,2025-01-28,RES3004,Research Institute,LS57993,Salt Pro 7243,chemicals,Bio-Rad,14,750.4632336956072,290.8473686652756,9358.518688331887,United Kingdom,4.8492771273551645,True,UCI Online Retail II
UCI001008,2024-09-11,ACA6282,Academic,LS89424,pH Meter Pro 1629,instruments,Eppendorf,9,533.2388502896342,310.2095698946991,717.5343828572179,United Kingdom,7.2848787178346175,True,UCI Online Retail II
UCI001009,2024-10-10,GOV6884,Government Lab,LS59576,Tubes Standard 4636,consumables,Eppendorf,10,1795.0177808339952,497.3030701493117,3869.2154823241335,United Kingdom,1.0162810128645625,True,UCI Online Retail II
UCI001010,2024-08-26,CRO2386,CRO,LS41188,Solvent Standard 9857,chemicals,Bio-Rad,4,1258.7673085662993,623.4805368008773,2399.5942056918984,United Kingdom,5.696572977370284,True,UCI Online Retail II
UCI001011,2024-09-26,PHA1617,Pharma Enterprise,LS24162,Microscope Standard 9286,lab_equipment,Eppendorf,11,447.069855537279,206.3249964320769,11073.749207581555,United Kingdom,9.645454555289488,True,UCI Online Retail II
UCI001012,2025-02-01,CRO7571,CRO,LS17735,Solvent Standard 6324,chemicals,Thermo Fisher,18,188.5392759699641,451.9023843136088,24151.152594852556,United Kingdom,8.298220651483483,True,UCI Online Retail II
UCI001013,2025-05-06,PHA4567,Pharma Enterprise,LS80960,Filters Pro 3675,consumables,Thermo Fisher,20,390.9947545423371,1208.4943211532204,39702.91599195026,United Kingdom,2.045431272790202,True,UCI Online Retail II
UCI001014,2025-08-04,GOV1636,Government Lab,LS31025,Microscope Pro 2615,lab_equipment,Bio-Rad,10,46.99257890219617,92.4776588047025,800.6494934873981,United Kingdom,0.6851847625852087,True,UCI Online Retail II
UCI001015,2025-07-18,PHA2631,Pharma Enterprise,LS94294,Lab Supply Elite 6086,safety_equipment,Thermo Fisher,1,2534.220829598205,835.1338643390632,1238.5347221638044,United Kingdom,2.650144646872909,True,UCI Online Retail II
UCI001016,2024-11-10,PHA5853,Pharma Enterprise,LS41625,Microscope Elite 7590,lab_equipment,Eppendorf,18,2242.112996248361,1390.512122072279,39606.99545673976,United Kingdom,3.6783386308315262,True,UCI Online Retail II
UCI001017,2024-10-12,PHA1995,Pharma Enterprise,LS14884,Incubator Advanced 3828,lab_equipment,Thermo Fisher,20,1788.9664461075188,2043.00489684323,46788.25240057917,United Kingdom,1.1944112022928732,True,UCI Online Retail II
UCI001018,2024-08-17,GOV5297,Government Lab,LS11119,Tips Advanced 3144,consumables,Thermo Fisher,19,310.44939256849904,163.61556147521696,4526.580151218647,United Kingdom,9.044001327484404,True,UCI Online Retail II
UCI001019,2024-11-21,PHA1396,Pharma Enterprise,LS88724,Solvent Pro 7069,chemicals,Eppendorf,10,288.5420391022251,630.2946123553564,4228.9468845594065,United Kingdom,2.5840719753170562,True,UCI Online Retail II
UCI001020,2025-03-09,BIO7642,Biotech Startup,LS22998,Plates Pro 2247,consumables,Thermo Fisher,10,1241.911095427605,711.6205057001023,22659.67890672294,United Kingdom,5.256496459616116,True,UCI Online Retail II
UCI001021,2025-04-16,BIO5206,Biotech Startup,LS64046,Filters Basic 3544,consumables,Thermo Fisher,6,2945.7559246752785,2670.2663693159907,15557.570818879358,United Kingdom,8.439829292944092,True,UCI Online Retail II
UCI001022,2025-04-05,CRO2750,CRO,LS97648,Tips Standard 6243,consumables,Bio-Rad,10,503.6897547545439,445.53646108033246,2193.8744170630953,United Kingdom,8.523267441785288,True,UCI Online Retail II
UCI001023,2024-12-21,CRO1647,CRO,LS13387,Tips Basic 2886,consumables,Eppendorf,14,4113.78130716515,3830.366815896885,8512.844019603444,United Kingdom,4.73480781256233,True,UCI Online Retail II
UCI001024,2025-03-19,CRO2822,CRO,LS94173,Lab Supply Basic 5677,safety_equipment,Bio-Rad,11,1212.1950001617533,1742.1207844766052,37552.32072040735,United Kingdom,2.154463911859689,True,UCI Online Retail II
UCI001025,2024-12-27,ACA8023,Academic,LS70618,Tips Advanced 6997,consumables,Thermo Fisher,16,1159.5755709683929,1126.2465501592328,3069.513090673798,United Kingdom,9.628466519496042,True,UCI Online Retail II
UCI001026,2024-12-16,RES6323,Research Institute,LS63181,Base Standard 7560,chemicals,Thermo Fisher,16,727.8964625767678,629.930690791694,21354.736368180846,United Kingdom,7.1214713489356845,True,UCI Online Retail II
UCI001027,2025-06-28,BIO4015,Biotech Startup,LS87352,Tubes Pro 4699,consumables,Bio-Rad,8,2474.419675529693,1497.440750355323,35388.785001636636,United Kingdom,1.2655750971794215,True,UCI Online Retail II
UCI001028,2025-06-02,ACA5845,Academic,LS72590,Antibody Advanced 1156,reagents,Eppendorf,8,1930.7862609356887,1242.4319759624611,3675.0312502087872,United Kingdom,4.036551786313901,True,UCI Online Retail II
UCI001029,2025-05-23,GOV5696,Government Lab,LS76811,Lab Supply Standard 3742,safety_equipment,Eppendorf,18,481.64848006032344,428.93064966109256,9682.536904418736,United Kingdom,5.7512481237381765,True,UCI Online Retail II
UCI001030,2025-04-27,ACA7361,Academic,LS42015,Chromatograph Advanced 3494,instruments,Bio-Rad,8,340.74518334016756,214.62094907222135,4942.262082397638,United Kingdom,9.078064648193354,True,UCI Online Retail II
UCI001031,2025-05-30,PHA4608,Pharma Enterprise,LS74291,Lab Supply Standard 3695,safety_equipment,Sigma-Aldrich,18,257.8869931009905,187.91988682327226,20415.157041748014,United Kingdom,2.425770117382036,True,UCI Online Retail II
UCI001032,2025-01-24,BIO5278,Biotech Startup,LS51495,Salt Basic 5434,chemicals,Thermo Fisher,15,2497.832252620535,3103.8627636441965,25642.65689791591,United Kingdom,2.9215101464235467,True,UCI Online Retail II
UCI001033,2025-07-28,RES9006,Research Institute,LS96981,Solvent Elite 8544,chemicals,Thermo Fisher,5,233.4844124390049,1067.0899596061329,4155.700822975166,United Kingdom,4.498806670020141,True,UCI Online Retail II
UCI001034,2024-08-31,PHA7866,Pharma Enterprise,LS65391,Indicator Pro 4066,chemicals,Bio-Rad,5,2072.6285597512187,797.5890416765814,8923.440399567799,United Kingdom,6.832866524984352,True,UCI Online Retail II
UCI001035,2025-05-18,CRO2308,CRO,LS46147,pH Meter Advanced 7871,instruments,Thermo Fisher,8,4139.327825369646,3234.044131776133,15325.502676143013,United Kingdom,9.453692977440324,True,UCI Online Retail II
UCI001036,2024-11-05,CRO6286,CRO,LS46928,Stain Pro 115,reagents,Thermo Fisher,1,1057.166500766637,3226.562631658228,2008.7926282429378,United Kingdom,0.6093016511093391,True,UCI Online Retail II
UCI001037,2024-08-15,CRO9641,CRO,LS58488,Antibody Basic 2950,reagents,Bio-Rad,7,699.3960557058763,2220.587422075205,11541.253353625032,United Kingdom,9.733629574651378,True,UCI Online Retail II
UCI001038,2025-02-21,CRO8198,CRO,LS40861,Tubes Standard 2303,consumables,Thermo Fisher,15,2555.4263559770775,3103.425460232302,27845.027249268067,United Kingdom,6.864756181394119,True,UCI Online Retail II
UCI001039,2025-01-03,ACA7001,Academic,LS37623,Thermometer Standard 3052,instruments,Bio-Rad,2,2044.8292215050783,1343.3961761632083,3924.0281849876965,United Kingdom,3.6998586098044597,True,UCI Online Retail II
UCI001040,2024-12-26,BIO7491,Biotech Startup,LS51401,Solvent Pro 2742,chemicals,Thermo Fisher,2,1010.1515709689455,1810.3740051651846,5204.644688605766,United Kingdom,0.9735558527028773,True,UCI Online Retail II
UCI001041,2024-12-20,CRO1397,CRO,LS81697,Lab Supply Advanced 6390,safety_equipment,Bio-Rad,16,286.59013608496076,979.5175995451731,29860.916728033222,United Kingdom,1.7241321923319586,True,UCI Online Retail II
UCI001042,2024-10-14,RES5317,Research Institute,LS59735,Slides Pro 3492,consumables,Bio-Rad,1,80.42881684342355,317.81378915774536,264.954383481406,United Kingdom,9.971802016484267,True,UCI Online Retail II
UCI001043,2025-08-03,PHA9725,Pharma Enterprise,LS55126,Tips Standard 5409,consumables,Eppendorf,4,209.40666862522366,1159.6550584263098,5111.001005996057,United Kingdom,1.880603832240852,True,UCI Online Retail II
UCI001044,2024-11-16,PHA5202,Pharma Enterprise,LS39533,Lab Supply Pro 7599,safety_equipment,Eppendorf,14,837.0345250475843,450.2291395359459,4036.9479664503915,United Kingdom,4.949254071391085,True,UCI Online Retail II
UCI001045,2025-07-22,PHA6026,Pharma Enterprise,LS32674,Tips Elite 5643,consumables,Bio-Rad,18,4157.0522703641545,3082.006575281796,10115.217929005112,United Kingdom,5.150159572974062,True,UCI Online Retail II
UCI001046,2025-05-11,BIO4867,Biotech Startup,LS87707,Lab Supply Elite 571,safety_equipment,Bio-Rad,2,2689.7261921164186,436.28300817946445,5415.516041359318,United Kingdom,0.605628876641323,True,UCI Online Retail II
UCI001047,2024-12-01,ACA6994,Academic,LS95761,Stain Advanced 3600,reagents,Eppendorf,18,2442.36355402068,1379.109868935902,46356.06312752094,United Kingdom,2.6372306059931447,True,UCI Online Retail II
UCI001048,2024-09-02,ACA3338,Academic,LS60150,Incubator Pro 3868,lab_equipment,Bio-Rad,3,1071.3780139598748,1969.7891558831927,814.6593553685622,United Kingdom,1.1569642189233407,True,UCI Online Retail II
UCI001049,2025-06-19,RES3346,Research Institute,LS69830,Spectrometer Elite 201,instruments,Sigma-Aldrich,8,895.8517217961977,1010.8338414650729,9874.404321304517,United Kingdom,4.379134536977895,True,UCI Online Retail II
UCI001050,2025-01-04,ACA6850,Academic,LS73895,Centrifuge Standard 1082,lab_equipment,Bio-Rad,9,174.98300433046595,130.02792788608977,1103.3074150768448,United Kingdom,5.144652704035493,True,UCI Online Retail II
UCI001051,2025-03-15,RES6874,Research Institute,LS71826,Plates Elite 7072,consumables,Bio-Rad,1,178.77866328168724,871.6959011159138,912.7536104825335,United Kingdom,1.555515427978291,True,UCI Online Retail II
UCI001052,2025-04-05,ACA2254,Academic,LS24615,Tips Pro 5487,consumables,Thermo Fisher,20,1586.8982049169654,1019.0199720960038,54927.867173431165,United Kingdom,6.92501720532521,True,UCI Online Retail II
UCI001053,2025-01-17,BIO7588,Biotech Startup,LS69680,Filters Basic 5641,consumables,Sigma-Aldrich,18,3671.6079340554375,4245.525297603551,32423.603291743133,United Kingdom,4.9011639104586635,True,UCI Online Retail II
UCI001054,2025-03-29,CRO6421,CRO,LS25527,Salt Basic 1964,chemicals,Eppendorf,13,3351.114617185088,2878.709356555244,35336.355894107124,United Kingdom,2.0864273133200233,True,UCI Online Retail II
UCI001055,2025-07-04,ACA4186,Academic,LS64190,Tips Pro 9493,consumables,Bio-Rad,3,1246.7753292221785,294.8478021564015,4051.987057825586,United Kingdom,6.66257265785254,True,UCI Online Retail II
UCI001056,2025-02-16,BIO6580,Biotech Startup,LS26269,Plates Standard 4420,consumables,Eppendorf,19,1297.9064073386044,1428.4484139605154,33493.418048595064,United Kingdom,7.661079717956896,True,UCI Online Retail II
UCI001057,2024-10-30,ACA1378,Academic,LS62349,Spectrometer Standard 2627,instruments,Thermo Fisher,8,2753.0331499150243,2675.284629814547,17800.44658756133,United Kingdom,3.9784983543138193,True,UCI Online Retail II
UCI001058,2024-08-28,ACA7012,Academic,LS96665,Lab Supply Advanced 2848,safety_equipment,Thermo Fisher,9,294.70443615241925,477.0948399456851,4785.38558841769,United Kingdom,8.751502941392447,True,UCI Online Retail II
UCI001059,2025-01-25,RES8797,Research Institute,LS98280,Lab Supply Standard 2690,safety_equipment,Sigma-Aldrich,6,939.958738585275,1312.8784681501602,9923.037801356686,United Kingdom,2.568491470614904,True,UCI Online Retail II
UCI001060,2024-09-09,GOV8736,Government Lab,LS22699,Microscope Advanced 1874,lab_equipment,Bio-Rad,4,482.00048116975984,1911.286744474505,5089.3210621956305,United Kingdom,7.851018230324534,True,UCI Online Retail II
UCI001061,2024-11-01,PHA7029,Pharma Enterprise,LS19065,Lab Supply Advanced 5726,safety_equipment,Sigma-Aldrich,5,1694.594735374158,790.104283025071,12423.49353048302,United Kingdom,0.7329799022470389,True,UCI Online Retail II
UCI001062,2024-09-29,RES6005,Research Institute,LS87082,Solvent Standard 6385,chemicals,Bio-Rad,12,2467.582039133236,978.3137149294404,7323.583547407367,United Kingdom,4.027143501512897,True,UCI Online Retail II
UCI001063,2025-05-11,ACA9833,Academic,LS57644,Slides Basic 8195,consumables,Eppendorf,4,558.7578638581364,2361.008277356783,11991.428896771997,United Kingdom,8.257715978733039,True,UCI Online Retail II
UCI001064,2025-07-13,ACA2825,Academic,LS25628,Lab Supply Standard 1428,safety_equipment,Thermo Fisher,2,3760.0252110073598,1402.7166960778682,1110.8279028901,United Kingdom,2.791387041672483,True,UCI Online Retail II
UCI001065,2024-08-30,PHA1560,Pharma Enterprise,LS37880,Salt Advanced 3125,chemicals,Eppendorf,2,246.96084126157214,395.17106846190717,275.0220303563225,United Kingdom,0.5272117828315144,True,UCI Online Retail II
UCI001066,2024-09-18,PHA5055,Pharma Enterprise,LS44705,Tubes Elite 9904,consumables,Bio-Rad,2,1419.6785708093748,2038.8970857742422,1774.003884608994,United Kingdom,2.980854810366781,True,UCI Online Retail II
UCI001067,2025-04-02,CRO5169,CRO,LS78964,Plates Advanced 7903,consumables,Thermo Fisher,1,1292.1604833405243,2393.542680283521,1691.350936075567,United Kingdom,0.47693600879061226,True,UCI Online Retail II
